,model,hyperparams,roc_auc,accuracy,precision,recall,f1
33,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'bootstrap': True, 'criterion': 'gini'}",0.6455314113228257,0.6483739837398373,0.5577777777777778,0.6306532663316583,0.5919811320754718
189,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.6454242200764916,0.6504065040650406,0.5615034168564921,0.6193467336683417,0.5890083632019115
120,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.6450876395630027,0.6214430894308943,0.5217391304347826,0.7688442211055276,0.6216353478923311
52,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6447596343492205,0.6534552845528455,0.5678571428571428,0.5992462311557789,0.5831295843520783
98,LogisticRegression,"{'C': 10, 'penalty': 'l1', 'solver': 'saga'}",0.6445945598298661,0.6498983739837398,0.5611428571428572,0.6168341708542714,0.5876720526630761
165,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.1, 'max_depth': 3}",0.6443094311146175,0.6524390243902439,0.566193853427896,0.6017587939698492,0.5834348355663823
176,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 7}",0.6441207745210695,0.6483739837398373,0.5586907449209932,0.621859296482412,0.5885850178359096
123,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6440200147495155,0.6244918699186992,0.5251989389920424,0.7462311557788944,0.6165023352361182
41,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6439664191263484,0.649390243902439,0.5606407322654462,0.6155778894472361,0.5868263473053892
100,LogisticRegression,"{'C': 10, 'penalty': 'l2', 'solver': 'saga'}",0.6437177354348534,0.6483739837398373,0.5589569160997733,0.6193467336683417,0.5876042908224076
122,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 1000}",0.6434583326187251,0.6427845528455285,0.5496264674493063,0.6469849246231156,0.5943450663589153
175,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.5, 'max_depth': 5}",0.6433146963486375,0.6483739837398373,0.5592255125284739,0.6168341708542714,0.5866188769414576
149,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000}",0.6430252799835354,0.6204268292682927,0.5210662080825451,0.7613065326633166,0.6186830015313936
44,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6427916030665272,0.6544715447154471,0.571604938271605,0.5816582914572864,0.5765877957658779
79,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6427337197935068,0.6488821138211383,0.5605536332179931,0.6105527638190955,0.5844858689116057
188,SVC,"{'C': 10, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.6425086181762053,0.6483739837398373,0.5597701149425287,0.6118090452261307,0.5846338535414165
74,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6424978990515717,0.6438008130081301,0.5517993456924755,0.635678391959799,0.5907764156450672
118,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.642315673932804,0.6138211382113821,0.5147058823529411,0.7914572864321608,0.6237623762376238
95,LogisticRegression,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6422963795084639,0.6438008130081301,0.5519125683060109,0.6344221105527639,0.5902980713033315
169,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 5}",0.6422127703363232,0.6463414634146342,0.5563063063063063,0.6206030150753769,0.5866983372921615
102,LogisticRegression,"{'C': 100, 'penalty': 'l1', 'solver': 'saga'}",0.6418097312501073,0.6463414634146342,0.5565610859728507,0.6180904522613065,0.5857142857142857
192,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.6417625671017202,0.6453252032520326,0.5548098434004475,0.6231155778894473,0.5869822485207101
195,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.05, 'degree': 3}",0.6417625671017202,0.6453252032520326,0.5548098434004475,0.6231155778894473,0.5869822485207101
96,LogisticRegression,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",0.6416553758553861,0.6473577235772358,0.5584862385321101,0.6118090452261307,0.5839328537170264
104,LogisticRegression,"{'C': 100, 'penalty': 'l2', 'solver': 'saga'}",0.6414066921638911,0.6463414634146342,0.5568181818181818,0.6155778894472361,0.58472553699284
56,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6413123638671172,0.6443089430894309,0.5533333333333333,0.6256281407035176,0.5872641509433963
194,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.6408257156087606,0.646849593495935,0.5581127733026467,0.6092964824120602,0.5825825825825827
191,SVC,"{'C': 100, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.6408257156087606,0.646849593495935,0.5581127733026467,0.6092964824120602,0.5825825825825827
64,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6403283482257706,0.6448170731707317,0.5548022598870056,0.6168341708542714,0.5841760856632957
114,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 200}",0.6400432195105219,0.6473577235772358,0.5595794392523364,0.6017587939698492,0.5799031476997578
143,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 1000}",0.6399617541633079,0.641260162601626,0.5490196078431373,0.6331658291457286,0.588098016336056
49,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6396401804243058,0.6473577235772358,0.5598591549295775,0.5992462311557789,0.5788834951456311
128,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000}",0.6395865848011388,0.6244918699186992,0.5262189512419503,0.7185929648241206,0.6075411577270313
105,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6395587150770919,0.641260162601626,0.5492341356673961,0.6306532663316583,0.5871345029239766
151,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 500}",0.6395201262284117,0.6056910569105691,0.5078125,0.8165829145728644,0.6262042389210019
126,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.6393529078841305,0.6107723577235772,0.5122349102773246,0.7889447236180904,0.6211671612265084
31,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.6392500042876499,0.6432926829268293,0.5528089887640449,0.6180904522613065,0.5836298932384342
172,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 5}",0.6388941293498209,0.6443089430894309,0.5547945205479452,0.6105527638190955,0.5813397129186603
146,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 1000}",0.6374298969248976,0.6214430894308943,0.5232452142206017,0.7211055276381909,0.6064447966191232
77,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6374127463254841,0.6427845528455285,0.5530216647662486,0.6092964824120602,0.5797967722653915
170,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 7}",0.6373891642512906,0.6422764227642277,0.5521541950113379,0.6118090452261307,0.5804529201430274
154,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.6371447682096489,0.6239837398373984,0.5262172284644194,0.7060301507537688,0.6030042918454935
111,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 200}",0.6368360574202068,0.6260162601626016,0.5287356321839081,0.6934673366834171,0.6
121,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.6357984461556933,0.6514227642276422,0.5712435233160622,0.5540201005025126,0.5625
32,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.6357298437580393,0.641260162601626,0.5513698630136986,0.6067839195979899,0.5777511961722488
153,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.6341284065378086,0.6458333333333334,0.5608856088560885,0.5728643216080402,0.5668116842759479
171,GradientBoostingClassifier,"{'n_estimators': 200, 'learning_rate': 0.1, 'max_depth': 3}",0.633761812475346,0.6422764227642277,0.5543735224586288,0.5891959798994975,0.5712545676004872
91,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'liblinear'}",0.6332880271665495,0.6407520325203252,0.5519253208868145,0.5942211055276382,0.5722928009679371
92,LogisticRegression,"{'C': 0.1, 'penalty': 'l2', 'solver': 'saga'}",0.6332880271665495,0.6407520325203252,0.5519253208868145,0.5942211055276382,0.5722928009679371
116,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.0001, 'max_iter': 1000}",0.6322568473768158,0.6402439024390244,0.5516431924882629,0.5904522613065326,0.5703883495145632
137,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 1000}",0.6317959250175793,0.6346544715447154,0.5425414364640884,0.6168341708542714,0.5773074661963551
157,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.6317830620680193,0.6387195121951219,0.5492468134414832,0.5954773869346733,0.5714285714285714
177,XGBClassifier,{},0.6314743512785771,0.6407520325203252,0.5530393325387366,0.5829145728643216,0.5675840978593273
127,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500}",0.630709005779752,0.6199186991869918,0.5229445506692161,0.6871859296482412,0.5939196525515744
106,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 500}",0.6304967671120105,0.6153455284552846,0.5178735105407882,0.7097989949748744,0.5988341282458929
168,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 3}",0.6298750578832731,0.6366869918699187,0.5468208092485549,0.5942211055276382,0.5695364238410596
112,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 500}",0.628792426295299,0.6524390243902439,0.5809248554913294,0.5050251256281407,0.5403225806451613
87,LogisticRegression,"{'C': 0.01, 'penalty': 'l2', 'solver': 'liblinear'}",0.6280120740219871,0.6443089430894309,0.5625,0.542713567839196,0.5524296675191815
108,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 200}",0.6276583429090847,0.6366869918699187,0.5480427046263345,0.5804020100502513,0.5637583892617449
131,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'relu', 'alpha': 0.01, 'max_iter': 1000}",0.6273024679712556,0.5899390243902439,0.4958364875094625,0.8228643216080402,0.6188001889466226
156,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 200}",0.62697017510762,0.5914634146341463,0.4969278033794163,0.8128140703517588,0.6167778836987607
88,LogisticRegression,"{'C': 0.01, 'penalty': 'l2', 'solver': 'saga'}",0.6267557926149518,0.6432926829268293,0.5613577023498695,0.5402010050251256,0.5505761843790014
109,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500}",0.6256731610269779,0.6112804878048781,0.5142857142857142,0.7010050251256281,0.5933014354066986
141,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.0001, 'max_iter': 200}",0.6252958478398819,0.6509146341463414,0.5809806835066865,0.49120603015075376,0.5323349217154526
162,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 3}",0.6248842334539592,0.6377032520325203,0.5515527950310559,0.5577889447236181,0.5546533416614615
161,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.1, 'max_depth': 7}",0.6244962011422299,0.625,0.5311158798283262,0.621859296482412,0.5729166666666667
117,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 200}",0.6236043699727305,0.5884146341463414,0.4946153846153846,0.8077889447236181,0.6135496183206107
94,LogisticRegression,"{'C': 1, 'penalty': 'l1', 'solver': 'saga'}",0.6233428233316755,0.6392276422764228,0.5555555555555556,0.5402010050251256,0.5477707006369427
