,Unnamed: 0.1,model,hyperparams,roc_auc,train_roc_auc,accuracy,train_accuracy,precision,train_precision,recall,train_recall,f1,train_f1
1660,1343.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1661,1344.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1662,1345.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1663,1346.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1664,1347.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1665,1348.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1666,1349.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1667,1350.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1668,1351.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1669,1353.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1670,1363.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1671,1354.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1672,1355.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1673,1356.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1674,1357.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1675,1358.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1676,1359.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1677,1360.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1678,1361.0,RandomForestClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 200}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1679,1362.0,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1680,1293.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1681,1292.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1682,1291.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1683,1290.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1684,1221.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 200, 'solver': 'sgd'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1685,1222.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 10}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1686,1223.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 50}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1687,1224.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 100}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1688,1225.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 1000, 'solver': 'sgd'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1689,1226.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 500, 'solver': 'sgd'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1690,1227.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.0001, 'max_iter': 200, 'solver': 'sgd'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1691,1228.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'n_estimators': 200}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1692,1229.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 10}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1693,1230.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 50}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1694,1231.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 100}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1695,1232.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 100}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1696,1233.0,RandomForestClassifier,"{'max_depth': 3, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 200}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1697,1234.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 10}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1698,1235.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1699,1236.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1700,1237.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1701,1238.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1702,1239.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1703,1240.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1704,1241.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1705,1220.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 500, 'solver': 'sgd'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1706,1219.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.001, 'max_iter': 1000, 'solver': 'sgd'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1707,1218.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 10}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1708,1206.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 50}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1709,1197.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 100}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1710,1198.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 50}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1711,1199.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 10}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1712,1200.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 10}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1713,1201.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 50}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1714,1202.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 10}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1715,1203.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 200}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1716,1204.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 1000, 'solver': 'sgd'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1717,1205.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'n_estimators': 100}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1718,1207.0,SVC,"{'C': 0.01, 'kernel': 'rbf', 'gamma': 'scale'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1719,1217.0,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'logistic', 'alpha': 0.01, 'max_iter': 500, 'solver': 'sgd'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1720,1208.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'n_estimators': 200}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1721,1209.0,SVC,"{'C': 0.01, 'kernel': 'rbf', 'gamma': 0.1}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1722,1210.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 200}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1723,1211.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 100}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1724,1212.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 50}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1725,1213.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'n_estimators': 10}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1726,1214.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'n_estimators': 200}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1727,1215.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 100}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1728,1216.0,RandomForestClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'n_estimators': 200}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1729,1242.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1730,1243.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1731,1244.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1732,1279.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1733,1270.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1734,1271.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1735,1272.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1736,1273.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1737,1274.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1738,1275.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1739,1276.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1740,1277.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1741,1278.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1742,1280.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1743,1268.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1744,1281.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1745,1282.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1746,1283.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'entropy', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1747,1284.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1748,1285.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1749,1286.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1750,1287.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1751,1288.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1752,1289.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1753,1269.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1754,1267.0,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1755,1245.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.2, 'criterion': 'log_loss', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1756,1255.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'random'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1757,1246.0,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 5, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.1, 'criterion': 'gini', 'splitter': 'best'}",0.5,0.5,0.5521796565389696,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
