,model,roc_auc,accuracy,precision,recall,f1
184,GradientBoostingClassifier,0.6868852459016394,0.7054794520547946,0.6730769230769231,0.5737704918032787,0.6194690265486725
185,GradientBoostingClassifier,0.7099324975891996,0.726027397260274,0.6956521739130435,0.6120218579234973,0.6511627906976744
186,GradientBoostingClassifier,0.6981677917068467,0.7123287671232876,0.6706586826347305,0.6120218579234973,0.64
187,GradientBoostingClassifier,0.7107039537126326,0.726027397260274,0.6932515337423313,0.6174863387978142,0.6531791907514451
188,GradientBoostingClassifier,0.7177756348441016,0.7351598173515982,0.7133757961783439,0.6120218579234973,0.6588235294117647
189,GradientBoostingClassifier,0.6969784635165542,0.7100456621004566,0.6647058823529411,0.6174863387978142,0.6402266288951842
190,GradientBoostingClassifier,0.7016714882674382,0.7146118721461188,0.6705882352941176,0.6229508196721312,0.6458923512747875
191,GradientBoostingClassifier,0.6875924140147862,0.7009132420091324,0.6529411764705882,0.6065573770491803,0.6288951841359774
192,GradientBoostingClassifier,0.47033108325297335,0.4200913242009132,0.4,0.7759562841530054,0.5278810408921933
193,GradientBoostingClassifier,0.6273545483767278,0.6415525114155252,0.5755813953488372,0.5409836065573771,0.5577464788732395
194,GradientBoostingClassifier,0.6475409836065574,0.6506849315068494,0.575,0.6284153005464481,0.6005221932114883
195,XGBClassifier,0.7064288010286082,0.723744292237443,0.6962025316455697,0.6010928961748634,0.6451612903225807
196,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
197,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
198,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
199,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
200,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
201,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
202,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
203,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
204,SVC,0.5,0.5821917808219178,0.0,0.0,0.0
205,SVC,0.5588556734169077,0.6255707762557078,0.7567567567567568,0.15300546448087432,0.2545454545454546
206,SVC,0.580295724847316,0.6415525114155252,0.76,0.20765027322404372,0.32618025751072965
207,SVC,0.596978463516554,0.6484018264840182,0.6933333333333334,0.28415300546448086,0.40310077519379844
208,SVC,0.5588556734169077,0.6255707762557078,0.7567567567567568,0.15300546448087432,0.2545454545454546
209,SVC,0.580295724847316,0.6415525114155252,0.76,0.20765027322404372,0.32618025751072965
210,SVC,0.596978463516554,0.6484018264840182,0.6933333333333334,0.28415300546448086,0.40310077519379844
211,SVC,0.5588556734169077,0.6255707762557078,0.7567567567567568,0.15300546448087432,0.2545454545454546
212,SVC,0.580295724847316,0.6415525114155252,0.76,0.20765027322404372,0.32618025751072965
213,SVC,0.596978463516554,0.6484018264840182,0.6933333333333334,0.28415300546448086,0.40310077519379844
214,SVC,0.6308903889424622,0.6735159817351598,0.7083333333333334,0.37158469945355194,0.4874551971326165
215,SVC,0.7104789456766313,0.7374429223744292,0.7575757575757576,0.546448087431694,0.634920634920635
216,SVC,0.6702667952426873,0.7031963470319634,0.7226890756302521,0.46994535519125685,0.5695364238410596
217,SVC,0.6308903889424622,0.6735159817351598,0.7083333333333334,0.37158469945355194,0.4874551971326165
218,SVC,0.7104789456766313,0.7374429223744292,0.7575757575757576,0.546448087431694,0.634920634920635
219,SVC,0.6702667952426873,0.7031963470319634,0.7226890756302521,0.46994535519125685,0.5695364238410596
220,SVC,0.6308903889424622,0.6735159817351598,0.7083333333333334,0.37158469945355194,0.4874551971326165
221,SVC,0.7104789456766313,0.7374429223744292,0.7575757575757576,0.546448087431694,0.634920634920635
222,SVC,0.6702667952426873,0.7031963470319634,0.7226890756302521,0.46994535519125685,0.5695364238410596
223,SVC,0.7013821922211507,0.7214611872146118,0.7019867549668874,0.5792349726775956,0.6347305389221557
