,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
1885,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",48.10379797822626,0.9478251892554377,6.93569015875322,0.9735631408673182,4.222822668713829,0.75280915418422,-51.22967410678501,-0.0359238800075834
1886,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",42.3666789084009,1.0034703008004042,6.5089691125708145,1.0017336476331442,4.464159428381361,0.7856318868470397,-45.00048073905065,-0.09674110718045359
2045,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",38.92683458804873,0.9473914431672341,6.2391373272311235,0.973340353199863,3.7110589903146525,0.7487773730230188,-41.26560001484273,-0.03544981798040436
3025,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",36.10963745017268,0.9344204804804046,6.009129508520571,0.966654271433383,2.644733014474791,0.745997305062828,-38.20677109508809,-0.02127322703695267
2046,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",33.57900884322631,0.9977412212087111,5.794739756298492,0.998869972122854,3.8274207166200362,0.7655360143918356,-35.459089768845544,-0.09047951967805656
1864,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",32.23622031167398,0.9807917209116719,5.6776949822682425,0.9903492923770238,2.8496273091131172,0.7443395238993422,-34.001129891559934,-0.0719545930239216
1867,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'squared_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",31.209315181909567,0.9601993282287566,5.586529797818102,0.9798976110945249,3.745382918738024,0.7704126379023036,-32.8861468232696,-0.04944817351898867
1945,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",30.3838690742981,1.0871684069875136,5.512156481296417,1.0426736819290652,3.8542544408714954,0.8737143288115776,-31.989901973480904,-0.18821880569862426
2944,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",29.780940999609044,1.21278226258156,5.457191677008335,1.1012639386548349,2.4664267928935613,0.8371673590711078,-31.335260590172773,-0.32550824909473985
2027,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'huber', 'n_estimators': 50, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",24.18847819673851,0.9948610157224287,4.918178341290453,0.9974271982066805,3.2068382175345884,0.7710806248411829,-25.263130697633766,-0.08733160413794239
