,model,hyperparams,roc_auc,accuracy,precision,recall,f1
169,GradientBoostingClassifier,"{'n_estimators': 100, 'learning_rate': 0.5, 'max_depth': 5}",0.7131605691056911,0.7214611872146118,0.6966292134831461,0.6458333333333334,0.6702702702702703
41,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 5, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7126524390243901,0.726027397260274,0.725,0.6041666666666666,0.6590909090909091
121,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.7126524390243901,0.726027397260274,0.725,0.6041666666666666,0.6590909090909091
20,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.7125254065040652,0.7168949771689498,0.6770833333333334,0.6770833333333334,0.6770833333333334
194,SVC,"{'C': 1000, 'kernel': 'rbf', 'gamma': 0.1, 'degree': 3}",0.7120172764227641,0.7214611872146118,0.7011494252873564,0.6354166666666666,0.6666666666666666
4,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.711890243902439,0.7123287671232876,0.6601941747572816,0.7083333333333334,0.6834170854271358
74,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7115091463414633,0.726027397260274,0.7307692307692307,0.59375,0.6551724137931033
11,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'criterion': 'gini'}",0.7102388211382114,0.7168949771689498,0.6847826086956522,0.65625,0.6702127659574468
19,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 2, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.7096036585365852,0.7123287671232876,0.6666666666666666,0.6875,0.676923076923077
118,MLPClassifier,"{'hidden_layer_sizes': (50,), 'activation': 'tanh', 'alpha': 0.001, 'max_iter': 500}",0.7092225609756097,0.726027397260274,0.7432432432432432,0.5729166666666666,0.6470588235294117
80,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7085873983739837,0.7214611872146118,0.7160493827160493,0.6041666666666666,0.655367231638418
70,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 2, 'bootstrap': True, 'criterion': 'gini'}",0.707444105691057,0.7214611872146118,0.7215189873417721,0.59375,0.6514285714285715
25,DecisionTreeClassifier,"{'max_depth': 20, 'min_samples_split': 10, 'min_samples_leaf': 2, 'criterion': 'gini'}",0.7073170731707318,0.7123287671232876,0.6736842105263158,0.6666666666666666,0.6701570680628272
164,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.5, 'max_depth': 7}",0.7073170731707318,0.7123287671232876,0.6736842105263158,0.6666666666666666,0.6701570680628272
145,MLPClassifier,"{'hidden_layer_sizes': (50, 50), 'activation': 'relu', 'alpha': 0.001, 'max_iter': 500}",0.7068089430894309,0.7168949771689498,0.6976744186046512,0.625,0.6593406593406593
65,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7063008130081301,0.7214611872146118,0.7272727272727273,0.5833333333333334,0.6473988439306358
71,RandomForestClassifier,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 10, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7063008130081301,0.7214611872146118,0.7272727272727273,0.5833333333333334,0.6473988439306358
29,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': None, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7063008130081301,0.7214611872146118,0.7272727272727273,0.5833333333333334,0.6473988439306358
6,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 10, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7061737804878049,0.7123287671232876,0.6774193548387096,0.65625,0.6666666666666667
3,DecisionTreeClassifier,"{'max_depth': None, 'min_samples_split': 5, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7055386178861789,0.7077625570776256,0.66,0.6875,0.673469387755102
139,MLPClassifier,"{'hidden_layer_sizes': (100,), 'activation': 'tanh', 'alpha': 0.01, 'max_iter': 500}",0.7043953252032521,0.7077625570776256,0.6632653061224489,0.6770833333333334,0.6701030927835052
38,RandomForestClassifier,"{'n_estimators': 50, 'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 4, 'bootstrap': True, 'criterion': 'gini'}",0.7040142276422764,0.7214611872146118,0.7397260273972602,0.5625,0.6390532544378699
161,GradientBoostingClassifier,"{'n_estimators': 10, 'learning_rate': 0.1, 'max_depth': 7}",0.7040142276422764,0.7214611872146118,0.7397260273972602,0.5625,0.6390532544378699
103,LogisticRegression,"{'C': 100, 'penalty': 'l2', 'solver': 'liblinear'}",0.7038871951219511,0.7123287671232876,0.6853932584269663,0.6354166666666666,0.6594594594594595
9,DecisionTreeClassifier,"{'max_depth': 10, 'min_samples_split': 2, 'min_samples_leaf': 1, 'criterion': 'gini'}",0.7032520325203251,0.7077625570776256,0.6666666666666666,0.6666666666666666,0.6666666666666666
